wl,S0000001,S0000002,S0000003,S0000004,S0000005,S0000006,S0000007,S0000008,S0000009,S0000010,S0000011,S0000012,S0000013,S0000014,S0000015,S0000016,S0000017,S0000018,S0000019,S0000020,S0000021,S0000022,S0000023,S0000024,S0000025,S0000026,S0000027,S0000028,S0000029,S0000030,S0000031,S0000032,S0000033,S0000034,S0000035,S0000036,S0000037,S0000038,S0000039,S0000040,S0000041,S0000042,S0000043,S0000044,S0000045,S0000046,S0000047,S0000048,S0000049,S0000050,S0000051,S0000052,S0000053,S0000054,S0000055,S0000056,S0000057,S0000058,S0000059,S0000060,S0000061,S0000062,S0000063,S0000064,S0000065,S0000066,S0000067,S0000068,S0000069,S0000070,S0000071,S0000072,S0000073,S0000074,S0000075,S0000076,S0000077,S0000078,S0000079,S0000080,S0000081,S0000082,S0000083,S0000084,S0000085,S0000086,S0000087,S0000088,S0000089,S0000090,S0000091,S0000092,S0000093,S0000094,S0000095,S0000096,S0000097,S0000098,S0000099,S0000100,S0000101,S0000102,S0000103,S0000104,S0000105,S0000106,S0000107,S0000108,S0000109,S0000110,S0000111,S0000112,S0000113,S0000114,S0000115,S0000116,S0000117,S0000118,S0000119,S0000120,S0000121,S0000122,S0000123,S0000124,S0000125,S0000126,S0000127,S0000128,S0000129,S0000130,S0000131,S0000132,S0000133,S0000134,S0000135,S0000136,S0000137,S0000138,S0000139,S0000140,S0000141,S0000142,S0000143,S0000144,S0000145,S0000146,S0000147,S0000148,S0000149,S0000150,S0000151,S0000152,S0000153,S0000154,S0000155,S0000156,S0000157,S0000158,S0000159,S0000160,S0000161,S0000162,S0000163,S0000164,S0000165,S0000166,S0000167,S0000168,S0000169,S0000170,S0000171,S0000172,S0000173,S0000174,S0000175,S0000176,S0000177,S0000178,S0000179,S0000180
491,23.525,19.93921053,18.61115789,20.23984211,18.11478947,15.05152632,17.65436842,17.75857895,21.36094737,23.35947368,19.99910526,18.69731579,18.42342105,18.83615789,21.71868421,21.82363158,17.86557895,19.28294737,22.12142105,18.706,21.92684211,18.14568421,19.717,18.43663158,16.654,17.68721053,18.57910526,17.12052632,19.70784211,15.876,14.46494737,13.11121053,11.98,13.15552632,15.08689474,14.69042105,12.68610526,15.53173684,13.33389474,14.62142105,12.50636842,12.70905263,11.486,12.11294737,12.03068421,13.86321053,13.89426316,12.35226316,13.87084211,15.30468421,14.07894737,11.51642105,12.13994737,13.16810526,12.47673684,13.31373684,12.49721053,14.25778947,12.80584211,11.26321053,21.85077143,27.3178249,27.49649982,30.06268721,28.58019685,23.74789783,26.67852769,24.26112032,28.2566188,27.79192338,31.82288829,22.64446794,24.97963226,24.39635541,26.92269261,24.28647422,29.73919146,24.75611001,25.49936208,29.46890265,21.49641598,26.40988926,26.50174326,27.00347242,28.9305808,28.41136201,31.95064386,41.31723605,32.50256252,35.18019332,31.70681716,35.6076855,37.02205725,24.70003434,36.28352835,17.92747982,42.17793556,18.20621543,28.97815598,21.78396646,17.39749881,42.5349166,25.08894008,19.30367846,26.45941915,24.3243319,31.54666656,19.69245959,30.58532704,35.91934346,24.2170097,35.50817405,21.27927103,39.14140154,30.34860548,20.4315323,36.21110537,36.86190673,38.18270767,30.14765792,33.09798361,36.0675736,29.66617417,29.9483001,29.85567827,30.45545242,37.5945235,36.10102327,24.03939705,11.8319146,11.98757122,32.32687325,20.18009075,17.31600856,21.18591842,18.60454708,31.73822552,37.42865156,50.07525668,47.33122784,35.4275732,39.80876344,39.1774632,31.70038433,52.2289925,31.66357789,49.95732705,44.57238597,38.92400914,61.36463685,47.99224189,51.17380833,43.27765831,47.31763917,50.38231173,51.60899773,55.78911054,58.27251372,45.42124801,51.48989026,49.16298535,47.77875709,49.01328967,49.36870373,64.05803546,55.81175203,55.0286254,44.80896927,43.50246774,40.17224996,40.31704488,40.55961327,38.20571547,51.5877707,50.83505074,63.18984587,28.41230549,40.72154452,47.68999682,28.1418883
492,24.2824,20.6614,19.3927,20.9618,18.8347,15.789,18.3663,18.4478,22.1957,24.1781,20.7742,19.3868,19.1935,19.5804,22.4388,22.5522,18.6049,20.0624,22.8913,19.3297,22.7249,18.8374,20.4286,19.0517,17.3472,18.4014,19.3102,17.8298,20.4199,16.4739,15.149,13.7015,12.6029,13.7987,15.7945,15.3881,13.3472,16.2702,13.9884,15.291,13.1277,13.345,12.0994,12.72,12.6385,14.4967,14.5407,12.9844,14.593,16.0259,14.7532,12.0991,12.7079,13.8604,13.0925,13.983,13.137,14.9523,13.4671,11.9003,22.51831389,28.35226662,28.30040635,30.91932869,28.93369923,24.58310435,27.31347942,25.09104811,29.08910747,28.3772435,32.46660559,23.05853831,25.77167335,25.26978187,27.68322651,25.10188889,30.62902256,25.45577417,26.22580667,29.90554298,22.27281533,27.02195694,27.12814524,27.82472446,30.19190348,29.64149657,32.66353944,41.9428184,33.06686522,35.76803704,32.50763359,36.24915311,38.02950393,25.41060006,37.1963472,18.72876122,42.74785474,19.15971712,29.83162871,22.3837664,18.24753102,43.36559405,25.98947189,20.18754344,27.28548493,25.06821009,32.24976697,20.59446866,31.4717104,36.74363323,24.95749461,36.3453415,21.68912102,39.80355829,31.07037274,21.11079277,36.83451718,37.45091721,38.843857,30.7709477,33.82006935,36.88354855,30.46759217,30.7507442,30.80279458,31.13739965,38.31571854,36.80835573,24.85507554,12.55253237,12.67004899,33.0763492,20.95316878,18.10929938,22.10517625,19.39951064,32.46983752,37.49866558,50.15245029,47.39907824,35.46388607,39.85633568,39.25109576,31.78420242,52.36828004,31.72154486,50.05151452,44.62191198,38.96692532,61.46594717,48.11853571,51.27433564,43.36869079,47.42699197,50.48625606,51.75302248,55.98487909,58.42392618,45.51326972,51.60194712,49.36113222,47.81805801,49.07983999,49.39045553,64.14678694,55.87901593,55.07105618,44.96017731,43.61886308,40.68243377,41.00271519,41.1048284,38.56580291,51.76870176,51.01736914,63.31456236,28.47316095,40.88633884,47.88248603,28.65346041
493,25.19195,21.57285,20.3849,21.8386,19.71205,16.72495,19.2246,19.29585,23.1879,25.14935,21.7212,20.22265,20.112,20.481,23.3383,23.4195,19.5082,21.04125,23.84735,20.0974,23.6991,19.7218,21.30865,19.80415,18.19125,19.2925,20.2156,18.7207,21.31985,17.2085,16.0008,14.46075,13.4194,14.6079,16.64475,16.23855,14.17775,17.20105,14.8279,16.1324,13.9281,14.161,12.86925,13.4934,13.41895,15.28925,15.37725,13.79675,15.4911,16.9157,15.5927,12.8282,13.42675,14.71555,13.8813,14.8008,13.96305,15.80865,14.31385,12.6983,23.20659644,29.4240967,29.13157668,31.80306869,29.29146736,25.44821694,27.96678846,25.94793958,29.94994775,28.97563074,33.12407163,23.48303428,26.58853113,26.17453836,28.46396899,25.94351873,31.54912219,26.17910958,26.97671229,30.34839742,23.07735576,27.65034158,27.77163197,28.66918749,31.5002206,30.91739072,33.38939539,42.57294023,33.63851499,36.36385146,33.32447592,36.89817575,39.06464542,26.13914678,38.12651704,19.55750675,43.31914509,20.15160045,30.70809492,22.99744356,19.13017307,44.20851923,26.91647445,21.10329984,28.13630203,25.83204005,32.96191657,21.53165581,32.38112005,37.5821066,25.71780028,37.19468157,22.1031833,40.47310962,31.80634699,21.80886384,37.46488485,38.04557118,39.51465451,31.40473928,34.55397169,37.71662494,31.28956158,31.57123663,31.77460163,31.83328864,39.04685173,37.52616331,25.7050696,13.3049442,13.38213598,33.84900547,21.75597748,18.93333692,23.0601456,20.22580295,33.22401844,37.56304113,50.22004629,47.45846687,35.49278823,39.89637528,39.31991933,31.86654996,52.50527427,31.77910504,50.11845359,44.65685357,38.99541376,61.54267651,48.22692812,51.34721381,43.43655279,47.51052768,50.5619717,51.86739832,56.14807722,58.55380754,45.58766778,51.69152217,49.54036953,47.84795256,49.13981272,49.40470854,64.21557046,55.92773601,55.10383382,45.09013539,43.72058702,41.19043707,41.69402236,41.64919191,38.92309658,51.91945458,51.18008563,63.41645363,28.5215271,41.0355756,48.05671853,29.17245443
494,26.233,22.597,21.488,22.781,20.702,17.801,20.218,20.229,24.338,26.251,22.786,21.16,21.186,21.509,24.355,24.426,20.539,22.11,24.89,20.986,24.816,20.715,22.329,20.656,19.171,20.308,21.249,19.731,22.331,18.06,16.988,15.348,14.336,15.555,17.668,17.222,15.146,18.264,15.798,17.092,14.865,15.12,13.784,14.39,14.342,16.24,16.361,14.773,16.504,17.945,16.582,13.7,14.299,15.702,14.82,15.767,14.909,16.806,15.303,13.625,23.90460485,30.51491639,29.97621382,32.69966943,29.64952569,26.32840487,28.62830678,26.81757821,30.82474292,29.5787333,33.78625199,23.91188625,27.4169865,27.09514386,29.25300688,26.79752372,32.48422115,26.9141061,27.73966038,30.79213922,23.8961611,28.28565689,28.42245137,29.52371056,32.83267525,32.21677939,34.11884506,43.20157953,34.21126615,36.96137975,34.14682842,37.54791622,40.11213193,26.87487763,39.0622154,20.4001625,43.88746578,21.16550554,31.59472654,23.61620859,20.03064062,45.05452155,27.85582432,22.03549511,28.99893432,26.60464968,33.67591607,22.48809474,33.30005853,38.42450475,26.4865034,38.04649274,22.51722115,41.14308246,32.54725501,22.51535478,38.0954451,38.63987249,40.18767881,32.04155848,35.29091994,38.55588604,32.1200849,32.39843508,32.75708071,32.53435714,39.78000332,38.24649396,26.57528164,14.07726197,14.11241712,34.63240248,22.57510198,19.77423175,24.03470503,21.06969978,33.98865282,37.623602,50.28134348,47.5123518,35.51690967,39.93153973,39.3856489,31.94801787,52.64086971,31.83656882,50.16671174,44.68209044,39.01426555,61.60258365,48.32280845,51.40112042,43.48849074,47.57622695,50.61822209,51.96089344,56.288048,58.66880241,45.64989725,51.76542145,49.70606391,47.87159822,49.19500402,49.41391227,64.27045917,55.96361276,55.13013547,45.20516084,43.81167783,41.69350664,42.38433617,42.18930486,39.2763541,52.04862435,51.32921362,63.50268331,28.56122262,41.17364415,48.21786081,29.69302378
495,27.19552632,23.56115789,22.54242105,23.68721053,21.63089474,18.81715789,21.17052632,21.12515789,25.43531579,27.29631579,23.78773684,22.04526316,22.21842105,22.517,25.31478947,25.37705263,21.52568421,23.10331579,25.88510526,21.81657895,25.86973684,21.64894737,23.29063158,21.46768421,20.12794737,21.27894737,22.237,20.69647368,23.25221053,18.88057895,17.943,16.19126316,15.23078947,16.48478947,18.63336842,18.18315789,16.06973684,19.28573684,16.74189474,18.02668421,15.75142105,16.05163158,14.66231579,15.25105263,15.21126316,17.13273684,17.29084211,15.70673684,17.50963158,18.94163158,17.51468421,14.54447368,15.14331579,16.67757895,15.70421053,16.73831579,15.81684211,17.73863158,16.27515789,14.54936842,24.60132486,31.60632694,30.82052079,33.59489315,30.00389866,27.20883738,29.28788638,27.68574745,31.69909624,30.17819939,34.44411225,24.33902463,28.24382041,28.01611738,30.038427,27.65006378,33.41905027,27.64875356,28.50223235,31.23144164,24.71535516,28.91851654,29.07085133,30.37514271,34.16641053,33.51739757,34.84252181,43.82271431,34.77887306,37.55436512,34.96417533,38.19153734,41.15661373,27.60699576,39.99161978,21.24317459,44.44847596,22.18507248,32.4786955,24.23127211,20.93414934,45.89443042,28.79339806,22.96867672,29.86044563,27.37486687,34.38456614,23.44785916,34.2150284,39.26056888,27.25218066,38.89107354,22.92699788,41.80650374,33.2838236,23.21987485,38.71943469,39.22782502,40.85550848,32.67393114,36.02214341,39.39041513,32.94716461,33.22099724,33.73621312,33.23184288,40.50725352,38.96139566,27.45161404,14.85759757,14.84947733,35.41410065,23.39712739,20.61809443,25.01273308,21.91747692,34.75162519,37.68217193,50.33964063,47.56369109,35.5388804,39.9644865,39.44999944,32.02919705,52.77596086,31.89424661,50.20485641,44.70250228,39.02827177,61.65342742,48.41156604,51.44473308,43.53175106,47.63207047,50.66377067,52.04227605,56.41413449,58.7755554,45.70541319,51.83045104,49.86358195,47.89215248,49.24721,49.42051619,64.31752624,55.9923467,55.15313826,45.311571,43.89617382,42.18888925,43.06702641,42.72176832,39.6243331,52.16480622,51.47076653,63.58041502,28.59606621,41.30493383,48.37107932,30.20932192
496,28.19995,24.59065,23.7084,24.65265,22.65305,19.89235,22.18765,22.0819,26.5667,28.4152,24.8625,23.00325,23.2874,23.527,26.3364,26.3713,22.5647,24.1966,26.922,22.6886,26.95525,22.632,24.3079,22.3424,21.13675,22.3252,23.2785,21.74135,24.25435,19.7587,18.97055,17.1322,16.23475,17.51005,19.68675,19.2354,17.1001,20.3662,17.7535,19.0484,16.73205,17.0811,15.63875,16.18545,16.19295,18.12445,18.29765,16.72275,18.6151,20.0215,18.5274,15.4843,16.0644,17.712,16.6996,17.7718,16.8345,18.76445,17.3209,15.5231,25.28574223,32.67992959,31.65070057,34.47450204,30.3506107,28.07468373,29.93537922,28.53823078,32.55861098,30.76567721,35.088618,24.75837983,29.05581377,28.92197791,30.80831618,28.48729888,34.33834036,28.37104182,29.25200964,31.66097793,25.52106178,29.53953424,29.70707977,31.21033299,35.47856952,34.7969802,35.55105899,44.43032259,35.33509003,38.13655075,35.76600094,38.8222019,42.18274103,28.32470433,40.90290769,22.0729891,44.99783479,23.19394138,33.34717371,24.83384474,21.82591488,46.71907525,29.71507224,23.88739214,30.70789983,28.13151952,35.08066749,24.39502279,35.11253223,40.08004016,28.00340876,39.71872247,23.32827676,42.45640039,34.00677955,23.91203333,39.33009034,39.80343263,41.51072211,33.2943831,36.7388714,40.20929546,33.7588032,34.02758081,34.69798014,33.91698361,41.22068257,39.66291636,28.31996922,15.63406289,15.58190154,36.18166039,24.20863885,21.45103552,25.97810833,22.75541013,35.50082011,37.74057469,50.39823651,47.6154428,35.56133039,39.99787306,39.51468594,32.11067841,52.91144223,31.95244881,50.24145508,44.72296878,39.04222351,61.70296661,48.49859021,51.48672939,43.57358017,47.6860389,50.70738087,52.12031435,56.53567978,58.88071114,45.75967067,51.89341699,50.01829029,47.91277284,49.29822682,49.42696983,64.3628448,56.01963834,55.17601937,45.41568319,43.97811328,42.67383167,43.73546287,43.24318336,39.96579119,52.27659536,51.61075779,63.65681237,28.62987653,41.43383401,48.52154056,30.71550229
497,29.4106,25.825,25.0924,25.7866,23.8836,21.2018,23.4114,23.2138,27.9552,29.7664,26.1988,24.1782,24.6244,24.8198,27.5666,27.5648,23.856,25.5088,28.2098,23.7672,28.293,23.8458,25.5474,23.4002,22.3658,23.6104,24.5606,22.9696,25.5036,20.8128,20.2648,18.2976,17.4522,18.7548,20.9724,20.5316,18.3798,21.6898,19.0076,20.2882,17.9628,18.348,16.8434,17.3882,17.3944,19.3586,19.5728,17.9834,19.9684,21.3512,19.8144,16.678,17.2424,19.0094,17.9372,19.0722,18.1028,20.0674,18.6152,16.7634,25.94684271,33.71732561,32.45295618,35.32425835,30.68568627,28.91111317,30.56063728,29.36081165,33.38889042,31.33281496,35.71073481,25.16388226,29.83974752,29.79724443,31.55076125,29.29538896,35.22682221,29.06896072,29.97657366,32.07542135,26.29940478,30.13932367,30.32138458,32.01613045,36.74629532,36.03326225,36.23508996,45.01838237,35.87367141,38.70167981,36.5417895,39.43307272,43.17516409,29.01720648,41.78425665,22.87605213,45.53120145,24.17575233,34.1873331,25.41513711,22.69115292,47.51928543,30.6067234,24.77618882,31.52836076,28.86343554,35.75702081,25.31365934,35.97907257,40.87265979,28.72876439,40.51973802,23.71682109,43.08579936,34.70684965,24.58143949,39.92064879,40.36069917,42.14589831,33.8954402,37.43233324,41.00161029,34.54300317,34.80684346,35.62836307,34.58101708,41.9123707,40.34310405,29.16624957,16.39476981,16.29827468,36.92264211,24.99622148,22.25916559,26.9147093,23.56977519,36.22412211,37.80063404,50.46042992,47.67056502,35.58688964,40.03435687,39.58142337,32.19305286,53.04820833,32.01148581,50.28507519,44.74836963,39.06091186,61.75896005,48.5892703,51.53578697,43.62122449,47.74611292,50.75781613,52.20377654,56.66202693,58.99091423,45.81812474,51.96112536,50.17555553,47.93661677,49.3498506,49.43572267,64.41248803,56.05118819,55.20195592,45.52381475,44.06153449,43.14558069,44.38301531,43.75015103,40.29948602,52.39258694,51.7552008,63.73903901,28.66647227,41.56473401,48.67441098,31.20571833
498,30.61715789,27.08810526,26.47889474,26.93915789,25.10978947,22.56194737,24.63105263,24.36647368,29.32910526,31.12242105,27.52263158,25.36505263,25.97231579,26.15147368,28.83210526,28.77626316,25.15826316,26.81684211,29.50721053,24.86231579,29.62931579,25.07484211,26.80615789,24.46426316,23.59494737,24.87789474,25.84557895,24.22294737,26.78568421,21.88784211,21.59905263,19.47831579,18.72978947,20.03810526,22.32168421,21.81731579,19.68005263,23.03394737,20.30315789,21.58221053,19.21078947,19.70236842,18.12805263,18.62478947,18.68657895,20.60305263,20.89305263,19.29357895,21.38689474,22.70389474,21.09189474,17.90289474,18.46710526,20.33010526,19.20926316,20.38994737,19.38989474,21.36252632,19.96468421,18.04010526,26.57361206,34.70011625,33.21349062,36.12992428,31.00514981,29.70329495,31.15351255,30.13927354,34.17553783,31.87126086,36.30142826,25.54946233,30.58240259,30.62643595,32.25384903,30.06049397,36.06922664,29.73050011,30.66350585,32.46944513,27.03650799,30.70849853,30.90401366,32.77938413,37.94673102,37.20397867,36.88524807,45.58087166,36.38837153,39.2434955,37.28102528,40.0173126,44.11853313,29.67370536,42.62384416,23.63880978,46.04423509,25.11414545,34.98634558,25.96635985,23.5150791,48.28589038,31.45422812,25.61961423,32.30889227,29.5594428,36.40642678,26.18784252,36.80115197,41.62816896,29.41682425,41.28441871,24.08839415,43.68772758,35.37476069,25.21770259,40.48434679,40.89362852,42.75361566,34.46962827,38.09375823,41.7564429,35.287767,35.5474429,36.51334319,35.21518103,42.57439815,40.99400668,29.97635749,17.12783023,16.98718168,37.62460623,25.74646042,23.02859518,27.80641456,24.34684787,36.90941574,37.86417374,50.52951962,47.7320158,35.61818815,40.07659542,39.65192671,32.27691132,53.18715368,32.07166802,50.34428421,44.78358453,39.0891279,61.82916654,48.68899564,51.60058342,43.68193045,47.8202732,50.82383989,52.30143081,56.80251902,59.11280931,45.88623047,52.04038222,50.34074429,47.96684177,49.40387747,49.44922421,64.47252908,56.09269676,55.23412508,45.642283,44.15047576,43.60138306,45.00305354,44.23927242,40.6241752,52.52137613,51.910109,63.83425854,28.70967211,41.7020232,48.83485707,31.67412348
499,31.71715,28.2472,27.7747,28.044,26.26195,23.8408,25.7703,25.46975,30.58595,32.37365,28.7577,26.47085,27.22105,27.35225,30.00065,29.88315,26.3616,28.0558,30.6855,25.8558,30.87175,26.20695,27.99575,25.44275,24.7694,26.0726,27.0455,25.40575,27.9362,22.90275,22.8242,20.6197,19.9522,21.2663,23.58705,23.08935,20.92835,24.3187,21.4895,22.7841,20.3928,20.9381,19.34655,19.7888,19.90105,21.81075,22.13505,20.53195,22.6895,24.01475,22.33105,19.0608,19.65205,21.58635,20.40835,21.64635,20.5937,22.58775,21.23895,19.2752,27.15503604,35.60990275,33.91850689,36.87726206,31.30502575,30.43639832,31.703857,30.8593999,34.90415648,32.3726631,36.85166393,25.90905045,31.27055988,31.39407146,32.90566634,30.76877386,36.85028446,30.34364984,31.30038762,32.83772255,27.71849522,31.23767251,31.44521492,33.48694308,39.0570197,38.28686442,37.49216669,46.11176846,36.87294472,39.75574101,37.97319254,40.56808434,44.9974984,30.28340412,43.40984773,24.34770814,46.53259487,25.99276083,35.73138309,26.47872358,24.28290911,49.00971951,32.24346296,26.40221583,33.03655822,30.20836921,37.02168611,27.00164604,37.565273,42.33630885,30.05616503,42.00306305,24.43875925,44.25521197,36.00123947,25.81043191,41.01442107,41.39622455,43.32645275,35.00947316,38.71437569,42.46287656,35.98109719,36.23803681,37.33890181,35.81071321,43.19884513,41.60767222,30.73619538,17.82135602,17.63720746,38.27511315,26.44594078,23.74543488,28.63710266,25.07290396,37.54458553,37.93301756,50.6088044,47.80275321,35.6578559,40.12724617,39.72791095,32.36284469,53.32917278,32.13330583,50.42764959,44.83349317,39.13166273,61.92134488,48.80315557,51.68979633,43.76294446,47.91650043,50.91421559,52.42204537,56.96649914,59.25304097,45.96944291,52.13799362,50.51922317,48.00660532,49.46210358,49.46992395,64.5490411,56.14986456,55.27570399,45.77740529,44.24897536,44.03848558,45.58894734,44.70714858,40.93861635,52.67155809,52.0814958,63.9496346,28.76329474,41.85009092,49.00804529,32.11487118
500,32.7348,29.3622,28.961,29.0414,27.3282,25.0278,26.8526,26.4778,31.746,33.5598,29.9222,27.47,28.3736,28.4854,31.0918,30.8992,27.4846,29.1802,31.7928,26.7742,32.0314,27.2678,29.0974,26.3464,25.834,27.188,28.1694,26.5314,28.9656,23.8486,24.0102,21.6998,21.114,22.4332,24.7916,24.2698,22.1166,25.5366,22.6404,23.9212,21.5266,22.1326,20.4776,20.9334,21.088,22.9868,23.3266,21.74,23.907,25.2182,23.52,20.1422,20.7802,22.7666,21.5742,22.804,21.7706,23.7932,22.4714,20.4462,27.6801004,36.42828636,34.554208,37.55203391,31.58133855,31.09559254,32.2015226,31.50697421,35.56034963,32.82866988,37.3524074,26.23657703,31.89100035,32.08466994,33.49430002,31.40638859,37.55472649,30.89639975,31.8748004,33.17492684,28.33149031,31.7174593,31.93523626,34.12565635,40.05430448,39.25965447,38.04647916,46.60505079,37.32114533,40.23215951,38.60777555,41.07855076,45.79671014,30.83550591,44.13044488,24.98919331,46.99193996,26.79523857,36.40961754,26.94343894,24.97985859,49.68160222,32.96030448,27.10854109,33.69842245,30.79904266,37.59559948,27.73914362,38.25793821,42.98682064,30.63536341,42.66596953,24.76367966,44.78127948,36.57701279,26.34923671,41.50410836,41.8624911,43.85698819,35.50750069,39.28541492,43.10999451,36.61099621,36.86728288,38.0910202,36.35885136,43.77779187,42.17614864,31.43166564,18.46345909,18.23693694,38.8617233,27.0812477,24.39579524,29.39065214,25.73421922,38.11751603,38.00898926,50.70158304,47.88573532,35.70852289,40.1889666,39.81109106,32.45144389,53.47516014,32.19670965,50.54373881,44.90297523,39.19330743,62.04325389,48.93713942,51.81210332,43.87151294,48.04277526,51.03770667,52.57438841,57.16331034,59.41825384,46.07321713,52.26076561,50.7163588,48.05906491,49.52632505,49.5002714,64.64809726,56.22839209,55.3298698,45.93549893,44.36107161,44.45413501,46.13406649,45.15038058,41.24156711,52.85172799,52.27537462,64.0923308,28.83115883,42.01332652,49.19914213,32.52211489
501,33.7585,30.4995,30.2155,30.079,28.466,26.275,27.9775,27.5155,33.007,34.7785,31.0795,28.5225,29.6015,29.656,32.194,31.9535,28.6735,30.306,32.886,27.7165,33.207,28.3295,30.224,27.2715,26.979,28.3095,29.3345,27.693,30.058,24.822,25.245,22.8565,22.3375,23.645,26.0415,25.517,23.3625,26.7645,23.8635,25.122,22.7625,23.3765,21.713,22.155,22.337,24.2005,24.579,23.0495,25.1835,26.508,24.7945,21.362,21.9835,24.035,22.832,24.088,22.9915,25.035,23.767,21.66,28.18644386,37.22016015,35.16891239,38.20383612,31.84708214,31.73264289,32.68106779,32.12981562,36.19390383,33.26640834,37.83270405,26.55303342,32.48838407,32.75266152,34.05803128,32.02017202,38.23659712,31.43062601,32.43030373,33.49753254,28.92414486,32.17958976,32.40681931,34.7385936,41.01910862,40.2011413,38.57760846,47.08011717,37.75411135,40.69526898,39.22049073,41.57196063,46.56975271,31.36498964,44.82525461,25.611733,47.43869981,27.5891016,37.06545693,27.38869251,25.66257196,50.33491635,33.65399383,27.79418237,34.34104551,31.37012191,38.15502621,28.46081342,38.92376575,43.61408394,31.19228397,43.30468728,25.07731901,45.2884388,37.13403053,26.86994845,41.97471961,42.312111,44.37153682,35.98915158,39.83591236,43.73535477,37.2178379,37.47264189,38.81811961,36.89068676,44.33945643,42.72766088,32.12275126,19.11123505,18.83914371,39.42650693,27.70461273,25.0332152,30.12946244,26.3859072,38.66905904,38.09028524,50.80311097,47.97743289,35.76605974,40.25812243,39.9009022,32.54504338,53.6296663,32.26458438,50.67216459,44.98176583,39.2629927,62.177391,49.08004997,51.94666136,43.99028635,48.18059296,51.17322406,52.73631557,57.36952009,59.59561824,46.18562455,52.39302267,50.92219188,48.11801008,49.59313322,49.53485687,64.75626044,56.31408279,55.39024564,46.10263287,44.47714997,44.85934185,46.66069425,45.58233607,41.54055237,53.03976117,52.48115984,64.2476733,28.9044833,42.18358316,49.39803713,32.91564724
502,34.8177,31.69565,31.58745,31.23455,29.6748,27.63515,29.1762,28.6669,34.2861,36.0706,32.31785,29.66765,30.8853,30.91425,33.39805,33.0564,29.937,31.56695,34.10115,28.74915,34.4586,29.46005,31.3768,28.28775,28.2107,29.5588,30.57305,28.9443,31.24095,25.8708,26.60265,24.12085,23.68935,24.97755,27.3949,26.86975,24.74015,28.1092,25.15975,26.43165,24.1115,24.75255,23.0661,23.4894,23.6996,25.5242,25.9313,24.4679,26.61205,27.89115,26.1733,22.6585,23.3243,25.42125,24.17545,25.4669,24.3623,26.4234,25.19525,22.995,28.71511259,38.05562718,35.81492871,38.88646019,32.11663914,32.40364936,33.18023495,32.78033031,36.85892615,33.71593856,38.32484932,26.88123383,33.11158973,33.45690137,34.63941907,32.66135671,38.95421515,31.99172016,33.01403088,33.82410144,29.54911247,32.65879182,32.89587586,35.37334637,42.03845288,41.19635563,39.11851769,47.5585466,38.19498196,41.16925123,39.85036006,42.07373141,47.37470305,31.91063528,45.5377635,26.26745159,47.89029368,28.44413153,37.74713999,27.84584935,26.39076824,51.0054028,34.37790555,28.51883635,35.01443632,31.96361724,38.72851147,29.23059224,39.61192317,44.25584366,31.76861965,43.9541549,25.39523638,45.80168943,37.70705451,27.41152899,42.45011999,42.76684848,44.89848661,36.48220539,40.39786369,44.37985705,37.84586465,38.095409,39.5728353,37.43975861,44.91425766,43.2926715,32.87094121,19.82146914,19.4968023,40.0155004,28.37087128,25.71406754,30.91916025,27.08534417,39.24395797,38.1735084,50.906102,48.07186136,35.82438931,40.32898712,39.99500274,32.64475901,53.79514869,32.33864001,50.78787384,45.05660262,39.32694939,62.30178633,49.21760052,52.06794804,44.09799036,48.30699038,51.29495962,52.88122493,57.55690982,59.76797089,46.29151703,52.51526187,51.12317723,48.1751958,49.65793622,49.56683585,64.85655829,56.38979129,55.44843733,46.2611782,44.58541341,45.26563296,47.19329297,46.0170548,41.84274321,53.20926933,52.68409062,64.39651859,28.97233406,42.34978125,49.59130102,33.31713155
